lsoa,analysis_group,alightings,boardings,total_activity,direction_ratio,exact_direction_zero,near_zero_ratio_lt_0_01,eligible_two_direction_clustering,exclusion_reason,is_one_direction_exception,meets_core_min_total_50,eligible_core_clustering,analysis_status
E01004522,weekday,916.14008,432.48831,1348.62839,0.47207661736620016,False,False,True,,False,True,True,eligible_core_clustering
E01004523,weekday,226.9918,120.66888,347.66068,0.5316001723410273,False,False,True,,False,True,True,eligible_core_clustering
E01004525,weekday,4858.15229,5223.95332,10082.105609999999,0.9299762062192394,False,False,True,,False,True,True,eligible_core_clustering
E01004526,weekday,38.742999999999995,49.69846,88.44145999999999,0.7795613787630441,False,False,True,,False,True,True,eligible_core_clustering
E01004528,weekday,470.65036,396.37194,867.0223,0.8421791922139399,False,False,True,,False,True,True,eligible_core_clustering
E01004529,weekday,80.53036,196.88957,277.41993,0.40901282886645546,False,False,True,,False,True,True,eligible_core_clustering
E01004536,weekday,636.66446,766.77264,1403.4371,0.8303171328596178,False,False,True,,False,True,True,eligible_core_clustering
E01004537,weekday,348.62707,316.87735,665.50442,0.9089292750560075,False,False,True,,False,True,True,eligible_core_clustering
E01004538,weekday,364.00694,261.89630999999997,625.90325,0.7194816395533558,False,False,True,,False,True,True,eligible_core_clustering
E01004540,weekday,617.95402,459.33204,1077.28606,0.7433110314582952,False,False,True,,False,True,True,eligible_core_clustering
E01004541,weekday,322.57093000000003,309.25511,631.82604,0.9587197147616494,False,False,True,,False,True,True,eligible_core_clustering
E01004543,weekday,39.496140000000004,39.43362,78.92976,0.9984170605026211,False,False,True,,False,True,True,eligible_core_clustering
E01004545,weekday,630.58232,939.27221,1569.85453,0.6713520460697969,False,False,True,,False,True,True,eligible_core_clustering
E01004547,weekday,89.74842,81.74766,171.49608,0.9108534724065337,False,False,True,,False,True,True,eligible_core_clustering
E01004548,weekday,904.7179500000001,787.91397,1692.63192,0.8708945920659581,False,False,True,,False,True,True,eligible_core_clustering
E01004549,weekday,79.17703,46.263799999999996,125.44083,0.5843083530665396,False,False,True,,False,True,True,eligible_core_clustering
E01004550,weekday,9.50436,7.57123,17.07559,0.7966059787297619,False,False,True,,False,False,False,below_min_total_50
E01004551,weekday,6119.96314,5693.93331,11813.89645,0.9303868634084618,False,False,True,,False,True,True,eligible_core_clustering
E01004552,weekday,800.76006,1073.01939,1873.77945,0.74626802410346,False,False,True,,False,True,True,eligible_core_clustering
E01004553,weekday,25.53877,29.1651,54.703869999999995,0.8756620069878039,False,False,True,,False,True,True,eligible_core_clustering
E01004554,weekday,138.65365,83.31063999999999,221.96429,0.6008542869228469,False,False,True,,False,True,True,eligible_core_clustering
E01004557,weekday,80.68139,128.4136,209.09499,0.6282931870144595,False,False,True,,False,True,True,eligible_core_clustering
E01004558,weekday,172.61689,162.98881,335.6057,0.9442228393756833,False,False,True,,False,True,True,eligible_core_clustering
E01004559,weekday,68.66114,50.53481,119.19595000000001,0.7360030724802996,False,False,True,,False,True,True,eligible_core_clustering
E01004560,weekday,59.920849999999994,85.51680999999999,145.43766,0.7006908934044663,False,False,True,,False,True,True,eligible_core_clustering
E01004563,weekday,142.3767,85.81832999999999,228.19502999999997,0.602755436809534,False,False,True,,False,True,True,eligible_core_clustering
E01004564,weekday,565.30038,404.23313,969.53351,0.7150766995769576,False,False,True,,False,True,True,eligible_core_clustering
E01004567,weekday,21.33746,0.49734999999999996,21.83481,0.023308772459327397,False,False,True,,False,False,False,below_min_total_50
E01004568,weekday,389.99479,215.11572,605.11051,0.5515861378558417,False,False,True,,False,True,True,eligible_core_clustering
E01004569,weekday,1845.4297000000001,910.65343,2756.08313,0.4934641671801423,False,False,True,,False,True,True,eligible_core_clustering
E01004570,weekday,122.37685,93.44939,215.82623999999998,0.7636198349606155,False,False,True,,False,True,True,eligible_core_clustering
E01004571,weekday,316.39975999999996,123.04883,439.44858999999997,0.3889030446799328,False,False,True,,False,True,True,eligible_core_clustering
E01004572,weekday,960.36967,766.7965,1727.16617,0.7984388969718296,False,False,True,,False,True,True,eligible_core_clustering
E01004573,weekday,738.96932,531.7878900000001,1270.7572100000002,0.7196345986325928,False,False,True,,False,True,True,eligible_core_clustering
E01004574,weekday,400.34911,146.83134,547.1804500000001,0.36675825256611666,False,False,True,,False,True,True,eligible_core_clustering
E01004575,weekday,198.13463,189.38397,387.5186,0.9558347775954159,False,False,True,,False,True,True,eligible_core_clustering
E01004577,weekday,11.43198,19.77966,31.21164,0.5779664564507175,False,False,True,,False,False,False,below_min_total_50
E01004579,weekday,477.16244,229.21266,706.3751,0.48036609922608325,False,False,True,,False,True,True,eligible_core_clustering
E01004582,weekday,502.38305,504.15104,1006.5340900000001,0.9964931342797587,False,False,True,,False,True,True,eligible_core_clustering
E01004583,weekday,482.88314,337.56705,820.45019,0.6990657201243348,False,False,True,,False,True,True,eligible_core_clustering
E01004585,weekday,134.37639,181.50999,315.88638,0.7403250366550073,False,False,True,,False,True,True,eligible_core_clustering
E01004586,weekday,87.75855,44.678129999999996,132.43668,0.5091028737370888,False,False,True,,False,True,True,eligible_core_clustering
E01004588,weekday,403.48703,415.6139,819.1009300000001,0.9708217891653769,False,False,True,,False,True,True,eligible_core_clustering
E01004590,weekday,690.66002,365.6969,1056.3569200000002,0.5294890241366512,False,False,True,,False,True,True,eligible_core_clustering
E01004591,weekday,428.13282000000004,318.04128,746.1741,0.7428565742752447,False,False,True,,False,True,True,eligible_core_clustering
E01004593,weekday,103.54757,82.34365,185.89121999999998,0.7952253249400252,False,False,True,,False,True,True,eligible_core_clustering
E01004594,weekday,117.19290000000001,121.1278,238.3207,0.9675144764455395,False,False,True,,False,True,True,eligible_core_clustering
E01004595,weekday,61.64290999999999,35.81743,97.46034,0.5810470336329029,False,False,True,,False,True,True,eligible_core_clustering
E01004597,weekday,64.79524,41.03054,105.82578000000001,0.6332338610058392,False,False,True,,False,True,True,eligible_core_clustering
E01004601,weekday,484.09426,228.31733,712.41159,0.4716381681534501,False,False,True,,False,True,True,eligible_core_clustering
E01004602,weekday,55.72741,45.85808,101.58549,0.8228998979137915,False,False,True,,False,True,True,eligible_core_clustering
E01004605,weekday,146.74032,87.09212,233.83244,0.5935118582268323,False,False,True,,False,True,True,eligible_core_clustering
E01004606,weekday,90.85691,77.97413,168.83104,0.8582080328287635,False,False,True,,False,True,True,eligible_core_clustering
E01004607,weekday,23.254649999999998,45.87702,69.13167,0.5068910317191482,False,False,True,,False,True,True,eligible_core_clustering
E01004608,weekday,323.99883,260.65565,584.6544799999999,0.8044956520367681,False,False,True,,False,True,True,eligible_core_clustering
E01004609,weekday,2392.67017,2969.04722,5361.71739,0.8058713764747736,False,False,True,,False,True,True,eligible_core_clustering
E01004612,weekday,76.44921,118.6186,195.06781,0.6444959728069628,False,False,True,,False,True,True,eligible_core_clustering
E01004613,weekday,157.85442,415.12128,572.9757,0.3802609685535755,False,False,True,,False,True,True,eligible_core_clustering
E01004614,weekday,321.07874,279.71475,600.79349,0.8711718190995766,False,False,True,,False,True,True,eligible_core_clustering
E01004615,weekday,489.47571,314.60226,804.07797,0.6427331399141338,False,False,True,,False,True,True,eligible_core_clustering
E01004616,weekday,304.91133,935.70983,1240.6211600000001,0.3258609883365231,False,False,True,,False,True,True,eligible_core_clustering
E01004617,weekday,779.89991,1324.93322,2104.83313,0.5886333727823656,False,False,True,,False,True,True,eligible_core_clustering
E01004619,weekday,92.61596,73.86479,166.48075,0.7975384588142259,False,False,True,,False,True,True,eligible_core_clustering
E01004621,weekday,343.09379,185.76875,528.8625400000001,0.541451799521058,False,False,True,,False,True,True,eligible_core_clustering
E01004622,weekday,61.817420000000006,67.5326,129.35002,0.9153715390789041,False,False,True,,False,True,True,eligible_core_clustering
E01004623,weekday,52.62475,24.61818,77.24293,0.4678061178437902,False,False,True,,False,True,True,eligible_core_clustering
E01004625,weekday,43.20304,37.269149999999996,80.47219,0.8626511004781144,False,False,True,,False,True,True,eligible_core_clustering
E01004626,weekday,31.807309999999998,24.62799,56.4353,0.7742871056999162,False,False,True,,False,True,True,eligible_core_clustering
E01004628,weekday,94.6606,39.64329,134.30389,0.418793986093475,False,False,True,,False,True,True,eligible_core_clustering
E01004629,weekday,370.54032,439.34092,809.8812399999999,0.843400428077585,False,False,True,,False,True,True,eligible_core_clustering
E01004630,weekday,147.20671,68.75727,215.96398,0.4670797275477457,False,False,True,,False,True,True,eligible_core_clustering
E01004631,weekday,383.82665,111.30243999999999,495.12908999999996,0.2899810109589837,False,False,True,,False,True,True,eligible_core_clustering
E01004632,weekday,133.15304,74.54881999999999,207.70186,0.5598732105553128,False,False,True,,False,True,True,eligible_core_clustering
E01004633,weekday,77.54199,12.557489999999998,90.09948,0.16194438651883963,False,False,True,,False,True,True,eligible_core_clustering
E01004635,weekday,279.03255,109.25862000000001,388.29117,0.39156227472386285,False,False,True,,False,True,True,eligible_core_clustering
E01004637,weekday,23.77489,19.992449999999998,43.76734,0.8409060988294793,False,False,True,,False,False,False,below_min_total_50
E01004639,weekday,136.87248,123.37939,260.25187,0.9014185320526085,False,False,True,,False,True,True,eligible_core_clustering
E01004640,weekday,134.33445,114.04907,248.38352,0.8489934637019767,False,False,True,,False,True,True,eligible_core_clustering
E01004641,weekday,128.35027,19.58872,147.93899,0.15261923484851259,False,False,True,,False,True,True,eligible_core_clustering
E01004642,weekday,366.44498,286.28497,652.7299499999999,0.7812495343775756,False,False,True,,False,True,True,eligible_core_clustering
E01004643,weekday,419.96316,332.37506,752.3382200000001,0.7914386109486365,False,False,True,,False,True,True,eligible_core_clustering
E01004644,weekday,95.19122,38.22014,133.41136,0.40150908875839597,False,False,True,,False,True,True,eligible_core_clustering
E01004646,weekday,106.07452,80.1134,186.18792000000002,0.7552558333518737,False,False,True,,False,True,True,eligible_core_clustering
E01004647,weekday,285.08279,212.52044,497.60323,0.7454692021219521,False,False,True,,False,True,True,eligible_core_clustering
E01004648,weekday,167.33112,103.50055,270.83167000000003,0.6185373647173341,False,False,True,,False,True,True,eligible_core_clustering
E01004649,weekday,77.84513,84.66475999999999,162.50988999999998,0.9194513750467138,False,False,True,,False,True,True,eligible_core_clustering
E01004651,weekday,133.06922,41.40311,174.47233,0.31113964596771515,False,False,True,,False,True,True,eligible_core_clustering
E01004652,weekday,252.64541,377.93811,630.58352,0.6684835514470875,False,False,True,,False,True,True,eligible_core_clustering
E01004653,weekday,273.86587,265.66783,539.5337,0.9700654922791219,False,False,True,,False,True,True,eligible_core_clustering
E01004654,weekday,86.66037,220.76035000000002,307.42072,0.3925540523921075,False,False,True,,False,True,True,eligible_core_clustering
E01004656,weekday,337.82108,250.93507,588.7561499999999,0.7428046526877482,False,False,True,,False,True,True,eligible_core_clustering
E01004657,weekday,2235.06289,2348.68477,4583.74766,0.951623188666566,False,False,True,,False,True,True,eligible_core_clustering
E01004658,weekday,743.73168,1071.91069,1815.64237,0.6938373569163677,False,False,True,,False,True,True,eligible_core_clustering
E01004660,weekday,200.68983,279.83303,480.52286000000004,0.7171770609066414,False,False,True,,False,True,True,eligible_core_clustering
E01004661,weekday,886.9913300000001,1268.80879,2155.80012,0.6990740740375861,False,False,True,,False,True,True,eligible_core_clustering
E01004662,weekday,438.77153999999996,298.93793999999997,737.70948,0.6813065861108494,False,False,True,,False,True,True,eligible_core_clustering
E01004668,weekday,113.50021,43.42275,156.92296,0.38257858729953015,False,False,True,,False,True,True,eligible_core_clustering
E01004669,weekday,0.0,3.32719,3.32719,0.0,True,False,False,zero_alighting_direction,True,False,False,one_direction_exception
E01004675,weekday,999.18043,657.45448,1656.63491,0.6579937519392769,False,False,True,,False,True,True,eligible_core_clustering
E01004676,weekday,134.66418,94.35228000000001,229.01646,0.7006486802949382,False,False,True,,False,True,True,eligible_core_clustering
E01004677,weekday,4.8938,27.50829,32.40209,0.1779027340485359,False,False,True,,False,False,False,below_min_total_50
E01004678,weekday,19.74458,45.45622,65.2008,0.43436475800231517,False,False,True,,False,True,True,eligible_core_clustering
E01004679,weekday,544.16761,624.38443,1168.55204,0.8715265529603293,False,False,True,,False,True,True,eligible_core_clustering
E01004680,weekday,241.28121,308.82491,550.1061199999999,0.7812880444132567,False,False,True,,False,True,True,eligible_core_clustering
E01004681,weekday,781.87912,945.58228,1727.4614,0.8268758166661075,False,False,True,,False,True,True,eligible_core_clustering
E01004682,weekday,410.66468000000003,250.13314,660.79782,0.6090933848998165,False,False,True,,False,True,True,eligible_core_clustering
E01004683,weekday,38.115089999999995,37.14195,75.25703999999999,0.9744683798464074,False,False,True,,False,True,True,eligible_core_clustering
E01004684,weekday,824.65668,536.62087,1361.27755,0.6507203337029901,False,False,True,,False,True,True,eligible_core_clustering
E01004686,weekday,566.12982,754.0095600000001,1320.13938,0.7508257852857992,False,False,True,,False,True,True,eligible_core_clustering
E01004687,weekday,1.9248999999999996,0.3832,2.3080999999999996,0.19907527663774746,False,False,True,,False,False,False,below_min_total_50
E01004691,weekday,1780.31766,1893.93125,3674.2489100000003,0.940011766530596,False,False,True,,False,True,True,eligible_core_clustering
E01004693,weekday,32.345279999999995,24.894099999999998,57.23938,0.7696362498639678,False,False,True,,False,True,True,eligible_core_clustering
E01004694,weekday,167.31174,147.48479,314.79652999999996,0.8814969589103551,False,False,True,,False,True,True,eligible_core_clustering
E01004695,weekday,541.14189,320.95187999999996,862.09377,0.593101155040871,False,False,True,,False,True,True,eligible_core_clustering
E01004698,weekday,123.31925,54.07816,177.39740999999998,0.43852164199830923,False,False,True,,False,True,True,eligible_core_clustering
E01004699,weekday,437.7794,327.62928,765.40868,0.7483889831271183,False,False,True,,False,True,True,eligible_core_clustering
E01004701,weekday,15.321579999999999,30.95311,46.27469,0.49499323331322764,False,False,True,,False,False,False,below_min_total_50
E01004702,weekday,140.40981,118.97824,259.38805,0.8473641549689441,False,False,True,,False,True,True,eligible_core_clustering
E01004703,weekday,201.87599,184.90891,386.7849,0.915952957060421,False,False,True,,False,True,True,eligible_core_clustering
E01004705,weekday,173.26301,186.26911,359.53212,0.9301757548527504,False,False,True,,False,True,True,eligible_core_clustering
E01004708,weekday,62.67176,30.694599999999998,93.36636,0.48976764016201235,False,False,True,,False,True,True,eligible_core_clustering
E01004710,weekday,182.096,157.93327,340.02927,0.8673077387751515,False,False,True,,False,True,True,eligible_core_clustering
E01004711,weekday,45.0642,44.620569999999994,89.68476999999999,0.990155600232557,False,False,True,,False,True,True,eligible_core_clustering
E01004712,weekday,46.68755,334.2155,380.90305,0.1396929526009416,False,False,True,,False,True,True,eligible_core_clustering
E01004713,weekday,78.63189,54.68883,133.32072,0.6955044575426078,False,False,True,,False,True,True,eligible_core_clustering
E01004714,weekday,998.81457,2377.67171,3376.48628,0.4200809412835214,False,False,True,,False,True,True,eligible_core_clustering
E01004715,weekday,536.48023,615.34858,1151.82881,0.8718314260187291,False,False,True,,False,True,True,eligible_core_clustering
E01004716,weekday,339.13268999999997,722.50296,1061.63565,0.46938588320800784,False,False,True,,False,True,True,eligible_core_clustering
E01004720,weekday,70.52174,76.97011,147.49185,0.9162224141293288,False,False,True,,False,True,True,eligible_core_clustering
E01004721,weekday,358.01561,195.41225,553.42786,0.5458204741407784,False,False,True,,False,True,True,eligible_core_clustering
E01004723,weekday,108.17924,25.90131,134.08055,0.23942958001923476,False,False,True,,False,True,True,eligible_core_clustering
E01004725,weekday,487.0634,711.09727,1198.16067,0.6849462380863873,False,False,True,,False,True,True,eligible_core_clustering
E01004726,weekday,363.69298,356.03074,719.72372,0.9789321201635511,False,False,True,,False,True,True,eligible_core_clustering
E01004727,weekday,2633.02023,2652.81506,5285.83529,0.9925381794236346,False,False,True,,False,True,True,eligible_core_clustering
E01004728,weekday,355.78019,245.56815,601.34834,0.6902243489161103,False,False,True,,False,True,True,eligible_core_clustering
E01004730,weekday,155.02912,162.42938999999998,317.45851,0.9544400800864918,False,False,True,,False,True,True,eligible_core_clustering
E01004731,weekday,935.82017,1477.67586,2413.4960300000002,0.6333054462972684,False,False,True,,False,True,True,eligible_core_clustering
E01004733,weekday,1434.04169,2006.2171899999998,3440.25888,0.7147988249467647,False,False,True,,False,True,True,eligible_core_clustering
E01004734,weekday,4291.10114,7002.49071,11293.59185,0.6127964059805229,False,False,True,,False,True,True,eligible_core_clustering
E01004735,weekday,4178.70267,7953.80685,12132.50952,0.5253714037574346,False,False,True,,False,True,True,eligible_core_clustering
E01004736,weekday,6323.41476,10397.39008,16720.804839999997,0.6081732734220933,False,False,True,,False,True,True,eligible_core_clustering
E01004741,weekday,673.73504,449.54712,1123.28216,0.6672461625270373,False,False,True,,False,True,True,eligible_core_clustering
E01004742,weekday,121.03022,96.63874,217.66896,0.7984678537310764,False,False,True,,False,True,True,eligible_core_clustering
E01004743,weekday,126.32809,165.40123,291.72932000000003,0.7637675366743041,False,False,True,,False,True,True,eligible_core_clustering
E01004744,weekday,206.97426,313.42844,520.4027,0.6603557099030323,False,False,True,,False,True,True,eligible_core_clustering
E01004747,weekday,39.30155,93.52711,132.82865999999999,0.420215593104502,False,False,True,,False,True,True,eligible_core_clustering
E01004749,weekday,154.15527,133.52069,287.67596000000003,0.8661441804746604,False,False,True,,False,True,True,eligible_core_clustering
E01004750,weekday,8130.77332,6334.96809,14465.74141,0.7791347563973164,False,False,True,,False,True,True,eligible_core_clustering
E01004751,weekday,33.86443,26.23349,60.09792,0.7746620864429137,False,False,True,,False,True,True,eligible_core_clustering
E01004753,weekday,264.86513,118.14668,383.01181,0.44606354939965104,False,False,True,,False,True,True,eligible_core_clustering
E01004755,weekday,1286.84731,736.21878,2023.0660900000003,0.5721104394273474,False,False,True,,False,True,True,eligible_core_clustering
E01004757,weekday,21.634809999999998,18.43642,40.07123,0.8521646365278919,False,False,True,,False,False,False,below_min_total_50
E01004760,weekday,51.60547,38.16986,89.77533,0.7396475606171207,False,False,True,,False,True,True,eligible_core_clustering
E01004761,weekday,1509.12635,2194.2825900000003,3703.4089400000003,0.6877538731235159,False,False,True,,False,True,True,eligible_core_clustering
E01004763,weekday,735.1047599999999,1675.27385,2410.3786099999998,0.43879677343498197,False,False,True,,False,True,True,eligible_core_clustering
E01004765,weekday,707.03329,1424.85355,2131.88684,0.496214709223976,False,False,True,,False,True,True,eligible_core_clustering
E01032512,weekday,616.97058,665.73599,1282.70657,0.9267496263796705,False,False,True,,False,True,True,eligible_core_clustering
E01032513,weekday,132.03649000000001,96.66731,228.7038,0.7321257176709256,False,False,True,,False,True,True,eligible_core_clustering
E01032562,weekday,33.06201,11.249929999999999,44.31194,0.3402675759882717,False,False,True,,False,False,False,below_min_total_50
E01032563,weekday,102.07629,40.81349,142.88978,0.3998332031855782,False,False,True,,False,True,True,eligible_core_clustering
E01032564,weekday,76.23384,33.50735,109.74119,0.43953380808312953,False,False,True,,False,True,True,eligible_core_clustering
E01032565,weekday,53.83744,15.945879999999999,69.78332,0.29618570273772304,False,False,True,,False,True,True,eligible_core_clustering
E01032566,weekday,156.60887,80.19752,236.80639,0.5120879807127144,False,False,True,,False,True,True,eligible_core_clustering
E01032567,weekday,184.36001,60.459909999999994,244.81991999999997,0.32794481840177814,False,False,True,,False,True,True,eligible_core_clustering
E01032568,weekday,44.62056,66.70916,111.32972,0.6688820545784118,False,False,True,,False,True,True,eligible_core_clustering
E01032569,weekday,75.42974,42.93199,118.36173,0.5691652920983156,False,False,True,,False,True,True,eligible_core_clustering
E01032570,weekday,102.13937,41.10273,143.2421,0.4024180881475968,False,False,True,,False,True,True,eligible_core_clustering
E01032572,weekday,274.36918,91.70607,366.07525,0.33424333593153577,False,False,True,,False,True,True,eligible_core_clustering
E01032573,weekday,500.8039,629.21538,1130.01928,0.7959180845198031,False,False,True,,False,True,True,eligible_core_clustering
E01032574,weekday,336.74746,343.52125,680.26871,0.980281307197153,False,False,True,,False,True,True,eligible_core_clustering
E01032577,weekday,28.02928,23.26143,51.290710000000004,0.8298975214489991,False,False,True,,False,True,True,eligible_core_clustering
E01032579,weekday,904.69143,757.58321,1662.27464,0.8373940383186785,False,False,True,,False,True,True,eligible_core_clustering
E01032580,weekday,303.42734,225.4947,528.92204,0.7431588069815989,False,False,True,,False,True,True,eligible_core_clustering
E01032581,weekday,74.85032,86.34384,161.19416,0.8668866244540432,False,False,True,,False,True,True,eligible_core_clustering
E01032582,weekday,5767.87496,5203.9743499999995,10971.84931,0.9022342519713706,False,False,True,,False,True,True,eligible_core_clustering
E01032583,weekday,387.12104,450.90604,838.0270800000001,0.8585403735110756,False,False,True,,False,True,True,eligible_core_clustering
E01032623,weekday,31.82132,16.8899,48.71122,0.5307730791808762,False,False,True,,False,False,False,below_min_total_50
E01032639,weekday,1082.90517,831.0192099999999,1913.92438,0.7673979523063871,False,False,True,,False,True,True,eligible_core_clustering
E01032640,weekday,268.41388,435.96402,704.3779,0.6156789727739459,False,False,True,,False,True,True,eligible_core_clustering
E01032719,weekday,144.51015,285.21384,429.72399,0.5066729931478782,False,False,True,,False,True,True,eligible_core_clustering
E01032739,weekday,11373.83569,16043.88092,27417.71661,0.7089204754581288,False,False,True,,False,True,True,eligible_core_clustering
E01032740,weekday,2331.37385,3651.96384,5983.33769,0.6383890838305781,False,False,True,,False,True,True,eligible_core_clustering
E01032741,weekday,1309.09759,2288.80346,3597.9010500000004,0.5719571876215181,False,False,True,,False,True,True,eligible_core_clustering
E01032742,weekday,66.23231,140.18223,206.41454,0.4724729375470771,False,False,True,,False,True,True,eligible_core_clustering
E01032743,weekday,30.71445,13.966339999999999,44.68079,0.4547156143118304,False,False,True,,False,False,False,below_min_total_50
E01032744,weekday,866.91837,576.04539,1442.96376,0.6644747763275567,False,False,True,,False,True,True,eligible_core_clustering
E01032764,weekday,742.80639,626.45352,1369.25991,0.8433604347426252,False,False,True,,False,True,True,eligible_core_clustering
E01032765,weekday,41.03046,31.80988,72.84034,0.7752747592885871,False,False,True,,False,True,True,eligible_core_clustering
E01032767,weekday,403.45096,72.34989,475.80085,0.17932759411453625,False,False,True,,False,True,True,eligible_core_clustering
E01032769,weekday,454.6026,256.59135,711.19395,0.5644300098591605,False,False,True,,False,True,True,eligible_core_clustering
E01032771,weekday,435.55878,1120.49898,1556.0577600000001,0.38871858678532667,False,False,True,,False,True,True,eligible_core_clustering
E01032777,weekday,93.39163,77.66456,171.05619000000002,0.8316008618759517,False,False,True,,False,True,True,eligible_core_clustering
E01032780,weekday,189.99338,188.09788,378.09126000000003,0.99002333660257,False,False,True,,False,True,True,eligible_core_clustering
E01032781,weekday,313.6115,218.3528,531.9643,0.6962525290048357,False,False,True,,False,True,True,eligible_core_clustering
E01032783,weekday,765.45526,259.29239,1024.74765,0.3387427111024099,False,False,True,,False,True,True,eligible_core_clustering
E01032786,weekday,223.0365,173.44114,396.47763999999995,0.7776356784651839,False,False,True,,False,True,True,eligible_core_clustering
E01032788,weekday,179.72218,129.52829,309.25047,0.7207139931198252,False,False,True,,False,True,True,eligible_core_clustering
E01032789,weekday,44.489999999999995,83.14542,127.63542,0.5350865988770036,False,False,True,,False,True,True,eligible_core_clustering
E01033081,weekday,330.23447,275.54289,605.77736,0.834385610926685,False,False,True,,False,True,True,eligible_core_clustering
E01033082,weekday,1236.31236,1014.95865,2251.27101,0.8209564854629458,False,False,True,,False,True,True,eligible_core_clustering
E01033083,weekday,481.88605,678.70467,1160.59072,0.7100084488883803,False,False,True,,False,True,True,eligible_core_clustering
E01033084,weekday,3840.80805,3307.04876,7147.85681,0.8610294284297806,False,False,True,,False,True,True,eligible_core_clustering
E01033098,weekday,574.61278,640.79058,1215.40336,0.8967247614657508,False,False,True,,False,True,True,eligible_core_clustering
E01033099,weekday,64.00781,49.67389,113.6817,0.776059827699151,False,False,True,,False,True,True,eligible_core_clustering
E01033100,weekday,857.26534,634.7084600000001,1491.9738000000002,0.7403874044411968,False,False,True,,False,True,True,eligible_core_clustering
E01033132,weekday,560.38787,632.42569,1192.81356,0.8860928309221594,False,False,True,,False,True,True,eligible_core_clustering
E01033133,weekday,169.00988,72.82982,241.8397,0.43092048819867806,False,False,True,,False,True,True,eligible_core_clustering
E01033146,weekday,147.83134,38.40267,186.23401,0.25977353651803464,False,False,True,,False,True,True,eligible_core_clustering
E01033148,weekday,90.6817,26.55671,117.23841,0.2928563315420862,False,False,True,,False,True,True,eligible_core_clustering
E01033150,weekday,228.69668,108.48293,337.17960999999997,0.47435288522771735,False,False,True,,False,True,True,eligible_core_clustering
E01033151,weekday,74.673,47.703829999999996,122.37683,0.6388363933416361,False,False,True,,False,True,True,eligible_core_clustering
E01033320,weekday,180.67976000000002,65.11204000000001,245.79180000000002,0.3603726283453111,False,False,True,,False,True,True,eligible_core_clustering
E01033322,weekday,67.02792000000001,52.30038,119.32830000000001,0.7802775321090075,False,False,True,,False,True,True,eligible_core_clustering
E01033324,weekday,19.117379999999997,17.23661,36.353989999999996,0.9016198872439635,False,False,True,,False,False,False,below_min_total_50
E01033327,weekday,2982.1533600000002,3124.73635,6106.88971,0.9543695934538605,False,False,True,,False,True,True,eligible_core_clustering
E01033341,weekday,102.11806999999999,60.15801999999999,162.27608999999998,0.5891025946730094,False,False,True,,False,True,True,eligible_core_clustering
E01033455,weekday,132.85207,195.38803000000001,328.2401,0.6799396564876569,False,False,True,,False,True,True,eligible_core_clustering
E01033456,weekday,165.01856,129.72008,294.73864000000003,0.7860938793793861,False,False,True,,False,True,True,eligible_core_clustering
E01033463,weekday,197.06418,130.13558,327.19975999999997,0.660371560168875,False,False,True,,False,True,True,eligible_core_clustering
E01033486,weekday,263.12218,150.93901,414.06119,0.5736460909528797,False,False,True,,False,True,True,eligible_core_clustering
E01033488,weekday,543.90892,665.46371,1209.3726299999998,0.8173382136796009,False,False,True,,False,True,True,eligible_core_clustering
E01033489,weekday,37.53132,38.65395,76.18527,0.9709569138470971,False,False,True,,False,True,True,eligible_core_clustering
E01033490,weekday,575.327,753.74833,1329.0753300000001,0.7632879266213433,False,False,True,,False,True,True,eligible_core_clustering
E01033491,weekday,818.32588,696.54148,1514.86736,0.8511786038100126,False,False,True,,False,True,True,eligible_core_clustering
E01033569,weekday,69.05257,127.99758,197.05015,0.5394834027330829,False,False,True,,False,True,True,eligible_core_clustering
E01033570,weekday,64.30885,31.960350000000002,96.26920000000001,0.4969821416492442,False,False,True,,False,True,True,eligible_core_clustering
E01033571,weekday,95.12701,50.48336,145.61037,0.5306942791537335,False,False,True,,False,True,True,eligible_core_clustering
E01033579,weekday,446.91437,234.79249000000002,681.70686,0.5253634829419336,False,False,True,,False,True,True,eligible_core_clustering
E01033581,weekday,108.80376999999999,113.07853999999999,221.88230999999996,0.9621964521296437,False,False,True,,False,True,True,eligible_core_clustering
E01033582,weekday,65.193,44.06164,109.25464,0.6758645866887549,False,False,True,,False,True,True,eligible_core_clustering
E01033584,weekday,68.15554,60.14883,128.30437,0.8825229761219704,False,False,True,,False,True,True,eligible_core_clustering
E01033587,weekday,15.63065,63.4103,79.04095,0.24650017426191012,False,False,True,,False,True,True,eligible_core_clustering
E01033589,weekday,1126.77681,1263.7686,2390.54541,0.8916005746621651,False,False,True,,False,True,True,eligible_core_clustering
E01033591,weekday,347.86246,218.2929,566.15536,0.6275264654886877,False,False,True,,False,True,True,eligible_core_clustering
E01033593,weekday,454.56914,350.15002,804.71916,0.770289905733592,False,False,True,,False,True,True,eligible_core_clustering
E01033594,weekday,1416.2366200000001,1117.16894,2533.40556,0.7888292988780363,False,False,True,,False,True,True,eligible_core_clustering
E01033598,weekday,426.83679,426.14981,852.9866,0.9983905323624985,False,False,True,,False,True,True,eligible_core_clustering
E01033601,weekday,236.38474,165.58258,401.96732,0.7004791426045522,False,False,True,,False,True,True,eligible_core_clustering
E01033604,weekday,1104.35561,1185.60859,2289.9642000000003,0.9314672812888443,False,False,True,,False,True,True,eligible_core_clustering
