lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01004081,False,7.81912,at_least_one_direction_below_36,-1
E01004083,True,161.42177,retained,3
E01004084,True,34.1726,retained,3
E01004085,False,0.0,at_least_one_direction_below_36,-1
E01004086,True,509.6342,retained,0
E01004087,True,79.98418,retained,3
E01004088,True,202.66371,retained,1
E01004090,True,375.7872,retained,3
E01004091,True,94.65717,retained,2
E01004092,False,1.05337,at_least_one_direction_below_36,-1
E01004094,True,191.10325,retained,3
E01004095,False,24.60613,at_least_one_direction_below_36,-1
E01004096,False,1.42976,at_least_one_direction_below_36,-1
E01004097,True,70.38623,retained,1
E01004098,True,179.12461,retained,3
E01004099,True,1579.04966,retained,0
E01004100,True,67.4333,retained,3
E01004101,True,118.97792,retained,2
E01004103,True,119.14671,retained,2
E01004105,True,108.10404,retained,3
E01004106,False,0.33259,at_least_one_direction_below_36,-1
E01004107,True,108.11992,retained,2
E01004108,False,0.0,at_least_one_direction_below_36,-1
E01004109,True,45.45506,retained,2
E01004110,True,935.58228,retained,0
E01004111,True,109.04707,retained,3
E01004112,False,20.29935,at_least_one_direction_below_36,-1
E01004116,False,13.95041,at_least_one_direction_below_36,-1
E01004118,True,2041.59006,retained,0
E01004119,True,87.1395,retained,4
E01004120,True,194.87643,retained,2
E01004121,True,454.44194,retained,0
E01004123,True,2221.35048,retained,2
E01004125,True,195.56659,retained,3
E01004127,True,85.37263999999999,retained,3
E01004128,True,86.34758,retained,3
E01004129,True,551.7900599999999,retained,0
E01004130,True,210.85892,retained,3
E01004131,True,492.80048,retained,0
E01004132,False,6.102759999999999,at_least_one_direction_below_36,-1
E01004133,False,6.160349999999999,at_least_one_direction_below_36,-1
E01004134,True,279.61622,retained,0
E01004135,True,114.44811,retained,3
E01004137,True,1922.56355,retained,0
E01004138,True,168.85744,retained,2
E01004139,True,68.7066,retained,3
E01004140,True,999.60281,retained,0
E01004141,False,1.7261599999999997,at_least_one_direction_below_36,-1
E01004144,True,282.56705,retained,0
E01004145,False,8.71904,at_least_one_direction_below_36,-1
E01004146,True,703.11,retained,0
E01004147,False,26.86237,at_least_one_direction_below_36,-1
E01004148,True,158.08896,retained,3
E01004150,False,2.18239,at_least_one_direction_below_36,-1
E01004152,True,134.29318,retained,1
E01004153,True,71.88344,retained,3
E01004156,True,1675.31438,retained,0
E01004157,True,51.1336,retained,2
E01004158,True,94.33739,retained,3
E01004159,True,63.17814,retained,3
E01004160,True,79.84238,retained,3
E01004162,False,32.62768,at_least_one_direction_below_36,-1
E01004163,True,91.51788,retained,3
E01004164,True,333.3888,retained,3
E01004165,True,326.55922,retained,1
E01004166,True,37.29151,retained,3
E01004167,True,157.94339,retained,3
E01004169,True,72.56543,retained,3
E01004170,True,676.3885300000001,retained,0
E01004171,True,661.11534,retained,0
E01004172,False,16.4471,at_least_one_direction_below_36,-1
E01004175,True,39.52946,retained,3
E01004176,True,60.44793,retained,1
E01004177,True,208.31886,retained,3
E01004178,True,1641.60824,retained,0
E01004180,True,48.14498,retained,3
E01004181,True,195.35097,retained,3
E01004182,True,137.06627,retained,3
E01004183,True,90.33622,retained,3
E01004185,True,74.73752999999999,retained,3
E01004186,True,121.93445,retained,3
E01004190,True,187.43402,retained,3
E01004191,True,299.26515,retained,3
E01004192,False,27.63253,at_least_one_direction_below_36,-1
E01004193,False,1.6912099999999997,at_least_one_direction_below_36,-1
E01004196,True,193.2592,retained,2
E01004198,True,385.48064,retained,0
E01004200,True,430.85845,retained,0
E01004201,True,54.1055,retained,1
E01004203,True,917.00655,retained,0
E01004204,True,372.9763,retained,1
E01004205,True,48.56365,retained,3
E01004207,True,1200.72597,retained,4
E01004208,True,4453.76316,retained,0
E01004209,True,698.5361899999999,retained,0
E01004211,True,665.46812,retained,0
E01004212,True,422.74606,retained,0
E01004216,True,136.48128,retained,1
E01004217,True,846.51686,retained,1
E01004218,True,128.86708,retained,1
E01004219,True,2532.90338,retained,0
E01004221,True,396.34484,retained,0
E01004223,True,452.08589,retained,0
E01004226,True,66.33812999999999,retained,3
E01004228,True,698.20965,retained,0
E01004229,True,356.62235,retained,4
E01004230,True,1168.26439,retained,0
E01004231,True,936.88206,retained,0
E01004232,True,4004.64915,retained,0
E01004233,True,198.8245,retained,1
E01004234,True,527.63975,retained,1
E01004235,True,184.21072,retained,4
E01004236,True,63.25848,retained,3
E01004239,True,130.45067,retained,1
E01004241,True,92.04081,retained,3
E01004244,True,59.62792,retained,3
E01004245,True,320.73891,retained,4
E01004247,True,1512.53252,retained,0
E01004248,False,7.85319,at_least_one_direction_below_36,-1
E01004249,True,419.09681,retained,3
E01004255,True,685.74347,retained,0
E01004257,True,399.48601,retained,1
E01004259,True,1735.93693,retained,0
E01004260,False,22.22151,at_least_one_direction_below_36,-1
E01004266,True,36.00674,retained,3
E01004267,True,664.11528,retained,0
E01004270,True,1848.66899,retained,0
E01004272,True,186.70067,retained,3
E01004274,True,300.34418,retained,0
E01004276,True,207.81774,retained,0
E01004277,True,2675.96152,retained,0
E01004280,True,341.28919,retained,1
E01004281,True,67.18057,retained,3
E01004283,False,31.18852,at_least_one_direction_below_36,-1
E01004287,True,658.03732,retained,1
E01004288,True,38.08638,retained,4
E01004289,True,891.93392,retained,4
E01004290,True,520.02074,retained,0
E01004291,True,179.15608,retained,3
E01004293,True,1144.6453,retained,0
E01004295,True,49.39604,retained,4
E01004296,True,278.90872,retained,4
E01004297,False,27.87613,at_least_one_direction_below_36,-1
E01004298,False,19.12782,at_least_one_direction_below_36,-1
E01004301,True,143.82808,retained,3
E01004303,True,49.35767,retained,4
E01004305,True,389.70368,retained,4
E01004307,True,194.65161,retained,3
E01004308,False,13.02586,at_least_one_direction_below_36,-1
E01004309,True,1997.70613,retained,4
E01004310,True,4954.14477,retained,0
E01004313,True,621.07547,retained,0
E01004319,True,62.80778,retained,4
E01004321,True,1330.03389,retained,0
E01004322,True,205.17709,retained,4
E01004326,True,1332.06222,retained,0
E01004328,True,136.40248,retained,1
E01004329,True,61.69103,retained,3
E01004330,True,267.07383,retained,3
E01004331,True,133.51536,retained,3
E01004332,True,163.25029,retained,1
E01004335,True,729.67971,retained,0
E01004336,True,4889.73562,retained,0
E01004337,True,140.56721,retained,1
E01004340,True,35.88275,retained,3
E01004341,True,1050.60213,retained,0
E01004342,True,370.51879,retained,3
E01004343,True,170.41799,retained,3
E01004344,True,1257.11182,retained,0
E01004345,True,125.49118,retained,3
E01004347,True,72.54966,retained,3
E01004348,True,758.97253,retained,0
E01004349,True,62.42031,retained,3
E01004350,True,242.80848,retained,3
E01004352,True,696.07269,retained,0
E01004353,True,41.88137,retained,3
E01004354,True,1208.31343,retained,0
E01004356,True,170.95684,retained,1
E01004357,True,36.41861,retained,3
E01004358,True,159.76021,retained,1
E01004359,True,131.94351,retained,3
E01004360,False,18.89667,at_least_one_direction_below_36,-1
E01004361,True,80.63282,retained,3
E01004362,True,353.95344,retained,0
E01004363,True,1388.79494,retained,2
E01004364,True,2038.06589,retained,0
E01004365,True,2081.91875,retained,0
E01004366,True,142.00665999999998,retained,3
E01004369,True,446.12644,retained,0
E01004370,True,178.03244999999998,retained,1
E01004371,True,141.75042,retained,3
E01004374,True,180.09637,retained,3
E01004376,True,460.05728,retained,3
E01004377,True,160.30080999999998,retained,3
E01004378,True,180.53282,retained,2
E01004379,True,89.02123,retained,3
E01004381,True,880.2079,retained,0
E01004383,True,58.58755,retained,2
E01004384,True,145.63234,retained,3
E01004385,True,62.41593,retained,3
E01004386,True,40.69243,retained,3
E01004387,False,24.42711,at_least_one_direction_below_36,-1
E01004388,False,6.880519999999999,at_least_one_direction_below_36,-1
E01004389,True,80.96312999999999,retained,3
E01004390,True,153.54059999999998,retained,1
E01004391,True,2855.26301,retained,0
E01004392,True,158.49834,retained,3
E01004393,True,225.21305,retained,1
E01004394,True,411.29262,retained,0
E01004395,False,29.80429,at_least_one_direction_below_36,-1
E01004396,True,207.65804,retained,1
E01004397,True,10293.2791,retained,0
E01004398,True,526.29423,retained,0
E01004399,True,42.86437,retained,2
E01004400,True,190.34455,retained,0
E01004401,True,517.70071,retained,0
E01004403,True,882.2044500000001,retained,0
E01004404,True,192.68031,retained,3
E01004405,True,363.08448,retained,0
E01004406,True,588.93515,retained,0
E01004407,True,426.85283,retained,2
E01004408,True,1332.16021,retained,0
E01004409,True,1338.72599,retained,0
E01004410,True,151.08345,retained,3
E01004411,True,167.79673,retained,1
E01004413,True,329.7593,retained,3
E01004414,True,253.19438,retained,3
E01004415,True,169.22014,retained,3
E01004416,False,24.43634,at_least_one_direction_below_36,-1
E01004417,True,848.17278,retained,0
E01004418,True,463.66,retained,0
E01004419,True,654.98474,retained,0
E01004420,True,2047.78526,retained,0
E01004421,True,464.5252,retained,0
E01004422,True,238.86608,retained,2
E01004423,True,188.36766,retained,1
E01004424,True,2221.05337,retained,0
E01004426,True,269.10436,retained,3
E01004427,True,1135.51926,retained,0
E01004428,True,268.95642,retained,1
E01004429,True,1121.76624,retained,0
E01004430,True,2181.17561,retained,0
E01004432,True,848.27634,retained,0
E01004434,True,260.49541,retained,0
E01004435,True,361.18613,retained,1
E01004436,False,8.328109999999999,at_least_one_direction_below_36,-1
E01004437,True,169.95156,retained,3
E01004438,True,1677.47606,retained,0
E01004439,False,27.54808,at_least_one_direction_below_36,-1
E01004440,True,2923.48904,retained,0
E01004444,True,2102.70491,retained,0
E01004448,True,247.91705,retained,0
E01004450,False,25.16857,at_least_one_direction_below_36,-1
E01004451,True,133.49871,retained,1
E01004452,True,834.9334,retained,0
E01004453,True,332.58498,retained,2
E01004454,True,348.03047,retained,0
E01004455,True,527.96065,retained,0
E01004457,True,119.21408,retained,1
E01004458,True,449.39724,retained,0
E01004460,True,498.54543,retained,1
E01004462,True,372.36089,retained,0
E01004464,True,267.34191,retained,3
E01004465,False,30.24713,at_least_one_direction_below_36,-1
E01004466,True,105.40291,retained,3
E01004467,True,275.19602,retained,0
E01004468,True,125.4405,retained,4
E01004469,True,66.81719,retained,1
E01004470,True,434.45825,retained,0
E01004474,True,427.87241,retained,0
E01004476,True,1074.85689,retained,0
E01004477,True,45.29746,retained,2
E01004479,True,89.1508,retained,2
E01004481,True,1246.54739,retained,0
E01004482,True,141.56456,retained,3
E01004483,True,453.13901,retained,3
E01004485,False,8.43745,at_least_one_direction_below_36,-1
E01004486,True,45.07021,retained,3
E01004491,True,87.24194,retained,3
E01004492,True,902.80901,retained,0
E01004493,True,315.67615,retained,0
E01004494,True,504.66679,retained,0
E01004495,True,371.2946,retained,0
E01004496,True,1483.70586,retained,0
E01004497,True,44.29648,retained,3
E01004498,True,267.7108,retained,2
E01004499,True,253.71016,retained,2
E01004500,True,342.52799,retained,0
E01004502,True,181.72149,retained,2
E01004503,True,275.01951,retained,2
E01004505,False,19.94764,at_least_one_direction_below_36,-1
E01004506,True,1792.9225,retained,0
E01004507,True,947.73692,retained,0
E01004508,True,687.40471,retained,0
E01004510,True,1428.12268,retained,0
E01004513,True,548.4752,retained,4
E01004514,True,2846.04116,retained,0
E01004517,True,770.71635,retained,0
E01004519,True,692.37424,retained,0
E01004522,True,1053.15236,retained,0
E01004523,True,259.3076,retained,3
E01004525,True,10062.92775,retained,0
E01004526,True,60.3398,retained,2
E01004528,True,1006.79783,retained,0
E01004529,True,148.0547,retained,2
E01004536,True,1372.21286,retained,0
E01004537,True,748.98191,retained,0
E01004538,True,658.3498,retained,0
E01004540,True,1158.0236,retained,0
E01004541,True,836.31118,retained,0
E01004543,True,92.78931,retained,3
E01004545,True,1570.45328,retained,0
E01004547,True,202.95221,retained,3
E01004548,True,2009.95719,retained,0
E01004549,True,109.9049,retained,3
E01004550,False,17.59803,at_least_one_direction_below_36,-1
E01004551,True,15610.40791,retained,0
E01004552,True,2078.27004,retained,0
E01004553,True,71.62181,retained,3
E01004554,True,194.50444,retained,0
E01004557,True,198.6909,retained,3
E01004558,True,364.78448,retained,3
E01004559,True,114.78296,retained,3
E01004560,True,177.70412,retained,1
E01004563,True,217.59018,retained,1
E01004564,True,993.81612,retained,0
E01004567,False,0.77076,at_least_one_direction_below_36,-1
E01004568,True,470.59385,retained,2
E01004569,True,2211.01037,retained,0
E01004570,True,188.47546,retained,1
E01004571,True,292.55991,retained,0
E01004572,True,1851.34142,retained,0
E01004573,True,1236.43119,retained,0
E01004574,True,312.79324,retained,0
E01004575,True,464.61085,retained,0
E01004577,False,31.2873,at_least_one_direction_below_36,-1
E01004579,True,580.53818,retained,0
E01004582,True,1061.46635,retained,0
E01004583,True,686.5098,retained,3
E01004585,True,335.68792,retained,3
E01004586,True,159.6143,retained,1
E01004588,True,944.66355,retained,0
E01004590,True,913.89528,retained,0
E01004591,True,797.23156,retained,0
E01004593,True,188.3013,retained,4
E01004594,True,264.37774,retained,3
E01004595,True,68.48345,retained,1
E01004597,True,97.09604,retained,1
E01004601,True,569.51271,retained,0
E01004602,True,95.55273,retained,1
E01004605,True,251.7269,retained,3
E01004606,True,187.36455,retained,1
E01004607,True,89.13785,retained,3
E01004608,True,763.50847,retained,0
E01004609,True,4560.19139,retained,0
E01004612,True,209.23349,retained,2
E01004613,True,442.57209,retained,0
E01004614,True,597.66561,retained,0
E01004615,True,771.06687,retained,0
E01004616,True,2585.00225,retained,0
E01004617,True,1985.16846,retained,0
E01004619,True,197.74055,retained,3
E01004621,True,384.04791,retained,3
E01004622,True,143.05634,retained,3
E01004623,True,71.99662000000001,retained,3
E01004625,True,108.32636,retained,3
E01004626,True,64.68238,retained,2
E01004628,True,87.42657,retained,2
E01004629,True,930.27751,retained,0
E01004630,True,171.51337,retained,3
E01004631,True,266.25522,retained,2
E01004632,True,173.14085999999998,retained,3
E01004633,False,22.86309,at_least_one_direction_below_36,-1
E01004635,True,234.46486,retained,3
E01004637,True,57.24598,retained,4
E01004639,True,335.82111,retained,3
E01004640,True,221.9148,retained,3
E01004641,True,57.82299,retained,3
E01004642,True,543.21645,retained,0
E01004643,True,749.49876,retained,0
E01004644,True,86.04442,retained,3
E01004646,True,195.28016,retained,2
E01004647,True,475.78454,retained,0
E01004648,True,261.64473,retained,1
E01004649,True,194.65372,retained,1
E01004651,True,90.40347,retained,4
E01004652,True,690.4381099999999,retained,0
E01004653,True,649.09565,retained,0
E01004654,True,209.02073,retained,1
E01004656,True,713.5752,retained,0
E01004657,True,5740.99045,retained,0
E01004658,True,1904.54152,retained,0
E01004660,True,533.29686,retained,0
E01004661,True,2149.16037,retained,0
E01004662,True,907.76938,retained,0
E01004668,True,90.93332,retained,1
E01004669,False,0.27216,at_least_one_direction_below_36,-1
E01004675,True,1625.19307,retained,0
E01004676,True,221.75889,retained,2
E01004677,False,10.98308,at_least_one_direction_below_36,-1
E01004678,True,48.63636,retained,1
E01004679,True,1438.71268,retained,0
E01004680,True,716.5597799999999,retained,0
E01004681,True,2159.49011,retained,0
E01004682,True,701.2805900000001,retained,4
E01004683,True,118.34605,retained,1
E01004684,True,1513.97362,retained,0
E01004686,True,1595.88014,retained,0
E01004687,False,0.92774,at_least_one_direction_below_36,-1
E01004691,True,2889.84972,retained,0
E01004693,True,57.42722,retained,4
E01004694,True,423.58071,retained,1
E01004695,True,945.92417,retained,1
E01004698,True,132.54765,retained,4
E01004699,True,831.28171,retained,0
E01004701,True,34.38799,retained,3
E01004702,True,313.12856,retained,4
E01004703,True,472.25841,retained,3
E01004705,True,446.76231,retained,0
E01004708,True,103.66422,retained,1
E01004710,True,420.01709,retained,3
E01004711,True,107.53847,retained,4
E01004712,True,112.03605,retained,2
E01004713,True,107.41217,retained,4
E01004714,True,2630.97472,retained,0
E01004715,True,999.86142,retained,0
E01004716,True,777.61569,retained,0
E01004720,True,172.41302,retained,4
E01004721,True,499.95417,retained,0
E01004723,True,56.97701,retained,1
E01004725,True,1353.09413,retained,2
E01004726,True,916.19613,retained,0
E01004727,True,7042.42395,retained,0
E01004728,True,659.67224,retained,0
E01004730,True,390.53631,retained,3
E01004731,True,3955.06811,retained,0
E01004733,True,3863.39828,retained,4
E01004734,True,12976.50006,retained,0
E01004735,True,10413.48547,retained,4
E01004736,True,15557.99666,retained,4
E01004737,True,284.67072,retained,3
E01004741,True,783.61839,retained,0
E01004742,True,258.6108,retained,1
E01004743,True,333.57219,retained,1
E01004744,True,495.0085,retained,0
E01004747,True,104.63241,retained,4
E01004749,True,360.85527,retained,1
E01004750,True,17750.48093,retained,0
E01004751,True,65.13343,retained,3
E01004753,True,305.85445,retained,0
E01004755,True,1945.05386,retained,0
E01004757,True,41.01724,retained,1
E01004760,True,104.11815,retained,4
E01004761,True,3629.18827,retained,0
E01004763,True,4204.25012,retained,4
E01004765,True,1574.00622,retained,4
E01032512,True,1619.76397,retained,0
E01032513,True,266.46712,retained,1
E01032562,False,21.0102,at_least_one_direction_below_36,-1
E01032563,True,105.34532,retained,1
E01032564,True,69.6047,retained,1
E01032565,True,35.36608,retained,3
E01032566,True,165.56788,retained,1
E01032567,True,106.56373,retained,1
E01032568,True,114.73094,retained,3
E01032569,True,115.26904,retained,3
E01032570,True,102.60213,retained,3
E01032572,True,227.90521,retained,1
E01032573,True,1227.76204,retained,0
E01032574,True,788.69022,retained,2
E01032577,True,39.52894,retained,3
E01032579,True,285.72788,retained,1
E01032580,True,566.97784,retained,0
E01032581,True,209.65473,retained,1
E01032582,True,13706.66349,retained,0
E01032583,True,827.49988,retained,0
E01032623,True,39.70663,retained,3
E01032639,True,2176.61633,retained,0
E01032640,True,692.38643,retained,3
E01032719,True,397.51766,retained,1
E01032739,True,28277.16704,retained,4
E01032740,True,5127.98489,retained,4
E01032741,True,3096.98692,retained,0
E01032742,True,148.98126,retained,3
E01032743,False,28.11759,at_least_one_direction_below_36,-1
E01032744,True,1411.98023,retained,0
E01032764,True,1735.00208,retained,0
E01032765,True,75.70499,retained,3
E01032767,True,250.52255,retained,4
E01032769,True,985.26575,retained,4
E01032771,True,1396.05411,retained,0
E01032777,True,176.88941,retained,1
E01032780,True,509.79281,retained,0
E01032781,True,611.54971,retained,0
E01032783,True,746.89364,retained,0
E01032786,True,455.4108,retained,0
E01032788,True,337.64908,retained,3
E01032789,True,128.45223,retained,3
E01033081,True,719.41453,retained,0
E01033082,True,2686.44128,retained,0
E01033083,True,1163.00471,retained,0
E01033084,True,8064.4816,retained,0
E01033098,True,1532.25527,retained,0
E01033099,True,122.95772,retained,1
E01033100,True,1707.20246,retained,0
E01033132,True,1498.4547,retained,0
E01033133,True,224.37002,retained,3
E01033146,True,89.8749,retained,3
E01033148,True,78.52029,retained,3
E01033150,True,258.05041,retained,3
E01033151,True,96.21425,retained,3
E01033320,True,147.10049,retained,1
E01033322,True,123.68362,retained,4
E01033324,True,46.26142,retained,4
E01033327,True,7769.60245,retained,0
E01033341,True,143.51316,retained,1
E01033455,True,328.05091,retained,4
E01033456,True,309.80789,retained,0
E01033463,True,322.02971,retained,3
E01033486,True,375.87326,retained,2
E01033488,True,1309.20594,retained,2
E01033489,True,74.72239,retained,3
E01033490,True,1456.05871,retained,0
E01033491,True,1847.959,retained,0
E01033569,True,335.08871,retained,2
E01033570,True,68.91078,retained,3
E01033571,True,134.51006,retained,3
E01033579,True,1094.97999,retained,4
E01033581,True,225.24643,retained,4
E01033582,True,104.19187,retained,1
E01033584,True,165.80983,retained,4
E01033587,True,38.88143,retained,1
E01033589,True,3016.01577,retained,0
E01033591,True,590.50274,retained,0
E01033593,True,976.09516,retained,0
E01033594,True,3309.33667,retained,0
E01033598,True,1135.43526,retained,0
E01033601,True,401.71594,retained,0
E01033604,True,2975.1248,retained,0
E01033699,True,5574.4516300000005,retained,0
E01033700,True,3278.49666,retained,0
E01033702,True,140.3951,retained,3
E01033703,True,444.46167,retained,0
E01033704,True,3669.63719,retained,0
E01033705,True,516.56507,retained,0
E01033706,True,4262.89729,retained,0
E01033708,True,7212.26337,retained,0
E01033709,True,552.70044,retained,0
E01033711,True,288.91046,retained,0
E01033712,True,249.69853,retained,3
E01033713,True,1569.0266,retained,0
E01033727,True,368.99388,retained,1
E01033729,True,89.364,retained,3
E01033732,True,1212.29934,retained,0
E01033735,True,1246.95412,retained,0
E01033737,True,1661.40932,retained,0
E01033738,True,1008.93807,retained,2
E01033740,True,416.83924,retained,3
E01033741,True,805.56618,retained,0
E01033742,True,71.15277999999999,retained,3
E01033743,True,1309.32876,retained,0
E01033744,True,225.26946,retained,3
E01033745,True,69.47297999999999,retained,3
E01033746,True,83.87337,retained,4
E01033784,True,205.62546,retained,3
E01033785,True,731.26814,retained,3
E01033786,True,183.69566,retained,2
E01033788,True,1612.93033,retained,2
E01033790,True,107.14573,retained,1
E01033791,True,798.11163,retained,0
E01033792,True,35.45008,retained,3
E01033862,True,387.99974,retained,3
E01033865,True,438.80877,retained,4
E01033866,True,1418.12257,retained,0
E01033867,True,90.34723,retained,4
E01033868,True,705.39504,retained,0
E01033869,True,67.17666,retained,4
E01033872,True,381.94875,retained,0
E01033873,True,6252.22225,retained,0
E01033874,True,362.92554,retained,0
E01033875,True,126.9967,retained,1
E01033876,True,211.11084,retained,0
E01033879,True,897.24327,retained,0
E01033880,True,3351.81239,retained,0
E01033883,True,727.01388,retained,0
E01033884,True,6740.77851,retained,0
E01033885,True,1626.48121,retained,0
E01033911,True,85.19834999999999,retained,3
E01033915,False,9.85621,at_least_one_direction_below_36,-1
E01033916,True,718.06504,retained,0
E01033918,True,428.6085,retained,3
E01033922,True,250.51099,retained,1
E01033923,False,29.90592,at_least_one_direction_below_36,-1
E01033924,True,138.62892,retained,3
E01033925,True,808.71386,retained,0
E01033926,True,429.32012,retained,3
E01033927,True,3221.01286,retained,0
E01033928,False,0.00079,at_least_one_direction_below_36,-1
E01033929,True,785.05034,retained,2
E01033930,True,193.79073,retained,3
E01033931,True,3108.83785,retained,0
E01033934,True,261.13654,retained,3
E01033936,True,2151.02709,retained,0
E01033937,True,680.77185,retained,0
E01033938,True,1620.94807,retained,0
E01033939,True,77.1656,retained,3
E01033940,True,254.96371,retained,0
E01033941,True,1570.17522,retained,0
E01033942,True,330.38732,retained,3
E01033943,True,33.14745,retained,4
E01033944,True,3371.77434,retained,0
E01034026,True,1177.53826,retained,0
E01034027,True,577.73846,retained,0
E01034028,True,244.63627,retained,3
E01034029,True,254.6626,retained,1
E01034030,True,7116.38029,retained,0
E01034032,True,448.73515,retained,0
E01034033,True,67.12041,retained,3
E01034034,True,423.60373,retained,2
E01034036,True,556.8674100000001,retained,0
E01034037,True,4909.518,retained,0
E01034038,True,1505.62028,retained,1
E01034039,True,717.25128,retained,1
E01034040,True,3095.27278,retained,0
E01034042,True,629.40333,retained,2
E01034044,True,1169.37516,retained,0
E01034045,True,66.2467,retained,2
E01034046,True,710.1798699999999,retained,0
E01034140,True,860.53811,retained,0
E01034142,True,94.42796,retained,3
E01034143,True,11132.94777,retained,0
E01034145,True,768.34204,retained,0
E01034146,True,180.69078,retained,3
E01034148,True,2127.46046,retained,0
E01034149,True,6476.1889,retained,0
E01034150,True,7092.76207,retained,0
E01034152,True,1642.72505,retained,0
E01034153,True,201.15688,retained,3
E01034155,True,2429.48118,retained,0
E01034156,True,1993.57523,retained,0
E01034173,True,747.17712,retained,0
E01034174,True,705.33828,retained,0
E01034175,True,133.84186,retained,2
E01034177,False,1.16301,at_least_one_direction_below_36,-1
E01034179,True,319.96435,retained,1
E01034180,True,441.86897,retained,1
E01034182,True,500.48507,retained,3
E01034185,True,2034.33201,retained,0
E01034187,True,6879.95589,retained,0
E01034188,True,12937.5219,retained,0
E01034190,True,444.79074,retained,0
E01034192,True,986.74803,retained,0
E01034198,True,1059.44148,retained,0
E01034199,True,375.30398,retained,0
E01034200,True,344.57203,retained,0
E01034202,True,631.73779,retained,0
E01034203,True,2231.21426,retained,0
E01034204,True,248.31803,retained,1
E01034205,True,1044.51038,retained,0
E01034206,True,1181.19121,retained,0
E01034208,True,85.13157,retained,1
E01034209,True,5998.49592,retained,0
E01034211,True,100.36027,retained,1
E01034212,True,86.51807,retained,4
E01034215,True,150.51265999999998,retained,1
E01034216,False,18.55701,at_least_one_direction_below_36,-1
E01034217,False,4.21942,at_least_one_direction_below_36,-1
E01034218,True,61.17503,retained,2
E01034219,True,3295.73017,retained,0
E01034220,True,14230.25744,retained,0
E01034221,True,356.26531,retained,1
E01034222,True,79.0347,retained,4
E01034223,True,967.30011,retained,4
E01034224,True,694.85298,retained,0
E01034225,True,208.37222,retained,4
E01034227,True,199.58648,retained,2
E01034229,True,95.8449,retained,3
E01034230,True,68.00894,retained,3
E01034383,True,2657.23344,retained,0
E01034384,True,120.35679,retained,1
E01034385,True,3575.22418,retained,0
E01034386,True,3882.99447,retained,0
E01034388,True,252.00938,retained,0
E01034391,True,63.51538,retained,3
E01034392,True,240.464,retained,1
E01034394,True,9923.38888,retained,0
E01034395,True,531.48225,retained,0
E01034470,True,161.48121,retained,1
E01034471,True,1040.43103,retained,0
E01034473,True,4051.60734,retained,0
E01034474,True,829.91497,retained,0
E01034475,True,717.0066,retained,0
E01034476,True,367.18859,retained,2
E01034477,True,208.15173,retained,1
E01034478,True,280.72763,retained,1
E01034479,True,86.37397,retained,3
E01034481,True,173.81398,retained,3
E01034482,True,1452.13821,retained,0
E01034483,True,51.6494,retained,3
E01034484,True,5311.60741,retained,0
E01034485,True,880.02125,retained,0
E01034486,False,1.428859999999999,at_least_one_direction_below_36,-1
E01034578,True,480.06018,retained,1
E01034579,True,286.18149,retained,1
E01034580,True,1865.46422,retained,0
E01034581,True,356.38451000000003,retained,3
E01034589,True,1103.22529,retained,0
E01034591,True,105.53125,retained,3
E01034593,True,50.0809,retained,3
E01034594,True,126.55573,retained,3
E01034595,True,445.62139,retained,0
E01034597,True,432.32406,retained,3
E01034598,True,280.38653,retained,2
E01034601,True,50.58188,retained,3
E01034602,True,853.39019,retained,0
E01034605,True,988.50491,retained,0
E01034607,True,776.2009,retained,0
E01034608,True,496.0778,retained,1
E01034609,True,2367.93127,retained,0
E01034610,True,170.29277,retained,4
E01034612,True,869.86154,retained,2
E01034613,True,76.40926,retained,4
E01034615,True,195.45057,retained,4
E01034616,True,6286.38959,retained,0
E01034617,True,1312.65605,retained,0
E01035484,True,1213.18158,retained,0
E01035485,True,1100.10456,retained,0
E01035486,True,315.70528,retained,3
E01035487,True,50.68573,retained,3
E01035488,True,303.66779,retained,0
E01035489,True,604.48728,retained,0
E01035490,True,1812.64921,retained,0
E01035492,False,13.03149,at_least_one_direction_below_36,-1
E01035493,True,4663.98278,retained,0
E01035495,True,582.64908,retained,0
E01035496,True,453.49766,retained,0
E01035498,True,186.57226,retained,3
E01035499,False,12.76169,at_least_one_direction_below_36,-1
E01035638,True,897.3082,retained,0
E01035640,True,125.97982,retained,3
E01035641,True,176.74378000000002,retained,4
E01035642,True,1116.6047,retained,0
E01035643,True,667.44836,retained,0
E01035645,True,896.20413,retained,0
E01035648,False,26.36852,at_least_one_direction_below_36,-1
E01035649,True,2464.37822,retained,0
E01035651,True,119.08666,retained,4
E01035652,True,1607.1549,retained,0
E01035655,True,1244.0518,retained,0
E01035657,True,86.06911,retained,3
E01035658,True,213.9912,retained,3
E01035659,True,480.51379,retained,0
E01035660,True,1433.17791,retained,0
E01035663,True,334.01888,retained,0
E01035665,True,311.85481,retained,0
E01035667,True,148.93067,retained,4
E01035668,False,20.6776,at_least_one_direction_below_36,-1
E01035669,True,573.17808,retained,0
E01035670,True,1031.73449,retained,0
E01035671,True,130.71772,retained,4
E01035672,True,79.56722,retained,3
E01035676,True,827.05316,retained,0
E01035678,True,97.28589,retained,4
E01035679,True,184.10214,retained,1
E01035680,False,19.95274,at_least_one_direction_below_36,-1
E01035681,True,252.9159,retained,3
E01035685,True,88.72145,retained,3
E01035687,True,760.33059,retained,0
