lsoa,retained_for_fit,min_direction_activity,exclusion_reason,cluster
E01000001,True,896.8889800000001,retained,2
E01000002,False,20.30766,at_least_one_direction_below_36,-1
E01000005,True,6021.37347,retained,2
E01000007,False,32.21606,at_least_one_direction_below_36,-1
E01000008,True,121.09185,retained,-1
E01000009,True,14008.5081,retained,4
E01000011,True,187.08167,retained,5
E01000013,True,3398.46734,retained,4
E01000017,True,617.86407,retained,0
E01000019,True,98.26602,retained,-1
E01000020,False,35.82244,at_least_one_direction_below_36,-1
E01000021,True,229.66518,retained,0
E01000024,True,1086.0012,retained,3
E01000027,True,677.9397,retained,0
E01000029,True,369.68494,retained,0
E01000030,True,169.62339,retained,0
E01000031,True,130.83196999999998,retained,0
E01000032,True,494.87709,retained,6
E01000034,True,372.9371,retained,0
E01000035,True,694.1173,retained,0
E01000036,True,688.2475,retained,4
E01000038,True,48.99481,retained,-1
E01000039,False,9.275619999999998,at_least_one_direction_below_36,-1
E01000040,True,331.11322,retained,0
E01000041,True,146.96089,retained,0
E01000042,True,196.28208,retained,0
E01000043,True,108.08937,retained,-1
E01000045,True,634.05192,retained,0
E01000049,True,69.16201,retained,-1
E01000050,True,1128.75595,retained,2
E01000052,True,357.97302,retained,3
E01000057,True,185.47425,retained,0
E01000058,True,136.87653,retained,0
E01000060,True,1830.10285,retained,2
E01000061,True,720.25815,retained,6
E01000062,True,81.98069000000001,retained,-1
E01000063,True,75.39097,retained,-1
E01000064,True,373.70453,retained,0
E01000065,True,135.1394,retained,-1
E01000067,True,391.40618,retained,6
E01000068,True,176.10182,retained,1
E01000070,True,925.40961,retained,1
E01000071,True,76.21762,retained,-1
E01000072,True,223.72885,retained,0
E01000073,True,88.40006,retained,-1
E01000074,True,112.02137,retained,-1
E01000075,True,1179.76752,retained,5
E01000077,True,99.85114,retained,-1
E01000078,True,411.58169,retained,0
E01000079,True,79.72142,retained,-1
E01000080,True,66.4762,retained,-1
E01000082,True,713.26173,retained,3
E01000083,True,1534.39265,retained,2
E01000084,True,170.22849,retained,0
E01000085,True,132.68105,retained,0
E01000086,True,188.21868,retained,0
E01000087,True,1658.29205,retained,0
E01000088,True,249.60328,retained,3
E01000090,True,222.59972,retained,0
E01000091,True,408.11032,retained,3
E01000093,True,714.73825,retained,1
E01000094,True,761.08545,retained,1
E01000095,True,1389.7712,retained,4
E01000096,True,327.52172,retained,0
E01000097,True,81.94037999999999,retained,-1
E01000098,True,420.83191,retained,6
E01000099,True,477.28506,retained,1
E01000101,True,314.98667,retained,6
E01000103,False,32.46996,at_least_one_direction_below_36,-1
E01000104,True,412.03743,retained,0
E01000105,True,478.3601000000001,retained,0
E01000106,True,171.40977,retained,0
E01000108,False,25.23166,at_least_one_direction_below_36,-1
E01000110,True,167.32073,retained,3
E01000111,True,431.05231,retained,0
E01000112,True,738.95955,retained,2
E01000113,True,1150.07006,retained,4
E01000114,True,851.32038,retained,3
E01000115,False,15.27762,at_least_one_direction_below_36,-1
E01000116,False,7.40416,at_least_one_direction_below_36,-1
E01000117,False,29.27451,at_least_one_direction_below_36,-1
E01000118,True,440.05716,retained,0
E01000120,True,185.7432,retained,0
E01000121,True,52.27016,retained,-1
E01000123,True,49.6951,retained,-1
E01000124,True,147.14295,retained,0
E01000126,True,251.72339,retained,1
E01000127,True,150.42646,retained,1
E01000128,True,56.12278,retained,-1
E01000129,True,4133.83823,retained,2
E01000130,True,362.17578,retained,1
E01000131,True,333.12499,retained,6
E01000133,True,178.92696999999998,retained,0
E01000134,True,49.28998,retained,-1
E01000135,True,92.43802,retained,-1
E01000136,True,335.73105,retained,6
E01000138,True,270.35703,retained,1
E01000139,True,1136.94463,retained,2
E01000140,True,1065.64252,retained,2
E01000141,True,5833.59168,retained,2
E01000143,True,335.44799,retained,0
E01000144,True,590.34167,retained,5
E01000146,True,5086.31927,retained,2
E01000147,False,17.88636,at_least_one_direction_below_36,-1
E01000150,True,473.78904,retained,1
E01000151,True,472.51175,retained,6
E01000152,True,50.05293,retained,-1
E01000154,True,586.1168,retained,6
E01000156,True,714.70106,retained,2
E01000159,False,33.86906,at_least_one_direction_below_36,-1
E01000160,True,349.39148,retained,0
E01000161,True,417.14216,retained,2
E01000162,True,1110.50832,retained,6
E01000164,True,1116.24658,retained,2
E01000166,False,3.1482099999999997,at_least_one_direction_below_36,-1
E01000167,False,33.73466,at_least_one_direction_below_36,-1
E01000168,False,0.05513,at_least_one_direction_below_36,-1
E01000169,False,1.10183,at_least_one_direction_below_36,-1
E01000170,True,180.54151,retained,0
E01000171,True,923.33321,retained,0
E01000172,True,51.20062,retained,-1
E01000173,True,55.42857,retained,-1
E01000174,True,310.79197,retained,0
E01000175,True,46.245,retained,-1
E01000176,True,96.33295,retained,-1
E01000178,True,224.9299,retained,6
E01000180,True,37.60513,retained,-1
E01000181,True,209.89971,retained,6
E01000182,True,823.65728,retained,2
E01000183,True,228.92618,retained,1
E01000184,True,145.57908,retained,0
E01000185,True,157.61443,retained,6
E01000186,True,245.01636,retained,6
E01000187,False,1.7586399999999998,at_least_one_direction_below_36,-1
E01000188,True,89.74984,retained,-1
E01000189,False,26.00263,at_least_one_direction_below_36,-1
E01000191,True,206.86609,retained,6
E01000192,True,148.19019,retained,6
E01000193,True,6900.59382,retained,2
E01000194,True,1253.56817,retained,2
E01000195,False,0.0,at_least_one_direction_below_36,-1
E01000196,True,1495.55698,retained,2
E01000197,True,160.80989,retained,1
E01000198,True,131.55182,retained,0
E01000199,False,32.43853,at_least_one_direction_below_36,-1
E01000200,True,143.01649999999998,retained,-1
E01000201,True,214.32201,retained,6
E01000202,True,171.1415,retained,1
E01000203,True,875.49175,retained,2
E01000204,False,15.78731,at_least_one_direction_below_36,-1
E01000205,True,83.42331,retained,-1
E01000206,True,110.56174,retained,-1
E01000207,False,29.13371,at_least_one_direction_below_36,-1
E01000208,True,1783.91643,retained,2
E01000209,False,22.96617,at_least_one_direction_below_36,-1
E01000210,True,534.93277,retained,6
E01000211,True,1605.76469,retained,2
E01000212,False,15.315639999999998,at_least_one_direction_below_36,-1
E01000213,True,55.04992,retained,-1
E01000214,True,4980.69588,retained,2
E01000215,True,433.44732,retained,6
E01000218,True,844.73965,retained,6
E01000219,True,340.9413,retained,6
E01000221,True,1029.17055,retained,6
E01000222,True,366.84238,retained,1
E01000223,True,2298.7488,retained,2
E01000224,True,76.49489,retained,-1
E01000226,True,159.46361,retained,0
E01000227,True,152.56658,retained,0
E01000228,True,79.38885,retained,-1
E01000229,True,171.84809,retained,3
E01000230,False,16.17077,at_least_one_direction_below_36,-1
E01000231,True,239.25789,retained,1
E01000232,True,189.92021,retained,6
E01000233,True,388.24508,retained,0
E01000234,True,90.4339,retained,-1
E01000235,True,361.29047,retained,0
E01000236,True,531.4823,retained,6
E01000237,True,2617.5654400000003,retained,2
E01000238,False,34.57452,at_least_one_direction_below_36,-1
E01000239,True,553.78457,retained,6
E01000240,True,239.17408,retained,3
E01000242,True,153.93285,retained,0
E01000243,True,1174.6319,retained,0
E01000244,True,762.91141,retained,0
E01000246,True,40.73034,retained,-1
E01000247,False,27.85579,at_least_one_direction_below_36,-1
E01000248,True,1070.43675,retained,6
E01000250,True,3204.27477,retained,2
E01000251,True,728.41384,retained,0
E01000252,True,40.08119,retained,-1
E01000253,True,87.87631999999999,retained,-1
E01000255,True,204.72815,retained,0
E01000256,True,206.57972,retained,6
E01000257,True,1071.6245,retained,0
E01000258,True,114.17688,retained,-1
E01000259,True,195.52756,retained,0
E01000260,True,247.91437,retained,3
E01000261,True,169.2518,retained,6
E01000263,True,234.69831,retained,1
E01000264,True,2249.24951,retained,2
E01000265,True,374.63472,retained,0
E01000266,True,50.4556,retained,-1
E01000267,False,34.75692,at_least_one_direction_below_36,-1
E01000268,True,1033.43953,retained,2
E01000269,True,183.49319,retained,1
E01000270,False,30.63264,at_least_one_direction_below_36,-1
E01000271,True,130.23927,retained,-1
E01000272,False,9.21422,at_least_one_direction_below_36,-1
E01000273,True,1147.71676,retained,0
E01000274,True,285.58891,retained,0
E01000275,False,13.9342,at_least_one_direction_below_36,-1
E01000276,False,15.95526,at_least_one_direction_below_36,-1
E01000277,False,19.70144,at_least_one_direction_below_36,-1
E01000278,True,170.98881,retained,0
E01000279,True,80.31836999999999,retained,-1
E01000280,False,31.54544,at_least_one_direction_below_36,-1
E01000281,True,1227.52447,retained,2
E01000282,True,333.67252,retained,0
E01000283,False,33.12244,at_least_one_direction_below_36,-1
E01000284,True,255.38875,retained,6
E01000285,True,49.94531,retained,-1
E01000286,True,200.56593,retained,0
E01000287,False,35.22284,at_least_one_direction_below_36,-1
E01000288,True,157.80644,retained,6
E01000289,True,54.68423,retained,-1
E01000290,True,74.37134,retained,-1
E01000292,True,85.9777,retained,-1
E01000296,True,1999.47876,retained,2
E01000297,True,119.43302,retained,-1
E01000298,True,970.61213,retained,2
E01000299,True,1217.19798,retained,2
E01000301,True,81.55504,retained,-1
E01000302,True,631.89002,retained,2
E01000303,False,0.1226499999999998,at_least_one_direction_below_36,-1
E01000304,False,7.589539999999999,at_least_one_direction_below_36,-1
E01000305,True,772.51665,retained,2
E01000307,True,5410.89257,retained,0
E01000309,True,272.4312,retained,1
E01000310,True,2097.1552,retained,2
E01000313,True,3464.14192,retained,2
E01000314,True,763.97819,retained,5
E01000315,True,70.93269,retained,-1
E01000316,True,1421.29668,retained,2
E01000318,True,154.84185,retained,6
E01000321,True,534.1638,retained,2
E01000323,True,5574.50392,retained,2
E01000324,True,170.07541,retained,6
E01000325,True,56.98805,retained,-1
E01000326,True,111.22655,retained,-1
E01000327,True,68.26938,retained,-1
E01000328,False,11.32088,at_least_one_direction_below_36,-1
E01000329,True,83.41532,retained,-1
E01000330,True,232.59651,retained,6
E01000331,True,133.60774,retained,-1
E01000332,True,281.11125,retained,1
E01000333,True,342.61646,retained,0
E01000334,True,42.11097,retained,-1
E01000335,True,1238.33217,retained,4
E01000336,True,277.6391,retained,3
E01000338,True,57.91639,retained,-1
E01000340,True,166.19257,retained,3
E01000342,False,18.79436,at_least_one_direction_below_36,-1
E01000343,True,91.86034,retained,-1
E01000344,True,123.07661,retained,-1
E01000345,True,55.17793,retained,-1
E01000347,True,464.72936,retained,1
E01000349,True,81.90158,retained,-1
E01000350,True,147.83438,retained,-1
E01000352,True,303.95496,retained,6
E01000353,True,56.26424,retained,-1
E01000354,True,79.40472,retained,-1
E01000356,True,677.59284,retained,0
E01000357,False,2.5963,at_least_one_direction_below_36,-1
E01000358,True,73.29432,retained,-1
E01000359,True,74.11621,retained,-1
E01000360,True,2302.45128,retained,2
E01000361,False,6.80605,at_least_one_direction_below_36,-1
E01000362,True,5067.65429,retained,2
E01000363,True,47.29051,retained,-1
E01000364,False,22.88764,at_least_one_direction_below_36,-1
E01000365,False,26.39375,at_least_one_direction_below_36,-1
E01000367,True,129.46309,retained,-1
E01000369,True,81.72758,retained,-1
E01000370,True,593.55291,retained,6
E01000372,False,11.8848,at_least_one_direction_below_36,-1
E01000374,True,91.78179,retained,-1
E01000375,True,57.70517,retained,-1
E01000376,False,20.41316,at_least_one_direction_below_36,-1
E01000377,False,9.8142,at_least_one_direction_below_36,-1
E01000379,False,20.67425,at_least_one_direction_below_36,-1
E01000380,False,29.66767,at_least_one_direction_below_36,-1
E01000381,False,28.27117,at_least_one_direction_below_36,-1
E01000382,False,18.63448,at_least_one_direction_below_36,-1
E01000383,True,107.05416,retained,-1
E01000384,True,147.90261999999998,retained,6
E01000385,True,91.47426,retained,-1
E01000386,True,742.76612,retained,6
E01000387,False,7.958179999999998,at_least_one_direction_below_36,-1
E01000389,True,327.81138,retained,6
E01000390,False,20.9496,at_least_one_direction_below_36,-1
E01000391,False,11.1429,at_least_one_direction_below_36,-1
E01000392,True,1646.43248,retained,2
E01000394,True,222.28703,retained,6
E01000396,False,14.710439999999998,at_least_one_direction_below_36,-1
E01000398,True,79.80932,retained,-1
E01000399,True,255.60926,retained,3
E01000400,True,460.71228,retained,0
E01000402,True,84.13913,retained,-1
E01000403,True,1889.95229,retained,6
E01000404,True,415.79598,retained,0
E01000405,True,113.71985,retained,-1
E01000406,True,282.43227,retained,1
E01000407,True,195.59214,retained,0
E01000408,True,514.18841,retained,4
E01000409,True,191.03456,retained,0
E01000410,False,33.48219,at_least_one_direction_below_36,-1
E01000412,True,68.7905,retained,-1
E01000413,True,74.46118,retained,-1
E01000414,True,1866.01,retained,2
E01000415,False,7.7158,at_least_one_direction_below_36,-1
E01000416,True,1709.73391,retained,4
E01000417,True,362.1886,retained,0
E01000418,True,114.43204,retained,-1
E01000420,True,92.97022,retained,-1
E01000421,True,64.72449999999999,retained,-1
E01000422,True,547.55069,retained,6
E01000423,True,50.94038,retained,-1
E01000424,False,6.04168,at_least_one_direction_below_36,-1
E01000426,True,223.36828,retained,6
E01000427,True,51.29846,retained,-1
E01000428,True,1290.07687,retained,6
E01000429,True,113.28712,retained,-1
E01000430,True,194.99244,retained,3
E01000431,True,40.62184,retained,-1
E01000433,True,521.89741,retained,1
E01000434,True,639.49323,retained,6
E01000436,True,73.71686,retained,-1
E01000437,False,10.95062,at_least_one_direction_below_36,-1
E01000439,True,306.28706,retained,0
E01000440,False,2.59364,at_least_one_direction_below_36,-1
E01000441,True,56.28747,retained,-1
E01000442,True,272.05383,retained,0
E01000443,True,60.24232,retained,-1
E01000444,True,57.43063,retained,-1
E01000445,True,128.58077,retained,0
E01000447,True,603.38176,retained,6
E01000448,True,171.73566,retained,6
E01000450,True,136.46938,retained,-1
E01000451,True,286.12809,retained,3
E01000454,True,196.2329,retained,0
E01000455,True,122.65865,retained,-1
E01000456,False,30.20256,at_least_one_direction_below_36,-1
E01000457,True,1400.18413,retained,2
E01000459,True,300.87608,retained,6
E01000461,True,104.53312,retained,-1
E01000462,True,1819.40591,retained,2
E01000463,True,74.64917,retained,-1
E01000464,False,19.80653,at_least_one_direction_below_36,-1
E01000465,True,232.13619,retained,0
E01000466,True,351.97398,retained,0
E01000467,True,885.9966,retained,3
E01000469,True,319.7773,retained,3
E01000470,True,505.53615,retained,1
E01000472,True,1737.41525,retained,2
E01000473,True,3602.38797,retained,2
E01000475,True,180.19183,retained,1
E01000476,True,148.72548,retained,0
E01000477,True,210.57422,retained,5
E01000478,True,151.60096,retained,0
E01000479,True,444.74853,retained,1
E01000480,True,223.95796,retained,0
E01000481,True,1619.18578,retained,2
E01000483,True,1177.34989,retained,2
E01000485,True,289.45686,retained,0
E01000486,False,8.93811,at_least_one_direction_below_36,-1
E01000487,True,1067.76551,retained,0
E01000489,True,380.53071,retained,0
E01000491,True,95.38429,retained,-1
E01000493,True,428.71783,retained,1
E01000494,True,351.31747,retained,1
E01000495,True,115.40621,retained,-1
E01000497,True,1226.70405,retained,2
E01000498,True,110.36254,retained,-1
E01000499,True,1250.64076,retained,0
E01000501,True,136.04439,retained,0
E01000502,True,40.09689,retained,-1
E01000503,False,28.37904,at_least_one_direction_below_36,-1
E01000506,True,326.89346,retained,4
E01000507,True,227.54568,retained,0
E01000508,True,942.01635,retained,2
E01000510,True,1934.75427,retained,2
E01000511,True,273.85499,retained,1
E01000512,True,42.83109,retained,-1
E01000513,True,636.3845699999999,retained,1
E01000515,True,995.04777,retained,2
E01000516,True,1555.32879,retained,2
E01000518,True,1673.22948,retained,2
E01000519,True,946.76091,retained,3
E01000520,True,476.77879,retained,0
E01000521,True,533.26068,retained,1
E01000523,True,1590.9656,retained,2
E01000524,True,3645.40288,retained,2
E01000525,True,1368.69884,retained,0
E01000526,True,717.3257,retained,2
E01000528,True,282.25425,retained,1
E01000530,True,72.85477,retained,-1
E01000531,True,157.02907,retained,5
E01000532,True,177.23301,retained,1
E01000533,True,1139.97332,retained,2
E01000535,True,472.75146,retained,5
E01000536,False,2.6997,at_least_one_direction_below_36,-1
E01000541,True,995.27281,retained,0
E01000543,True,4378.48416,retained,2
E01000544,True,336.17822,retained,6
E01000545,True,914.41473,retained,5
E01000547,True,185.24055,retained,1
E01000548,True,1309.36237,retained,2
E01000549,False,14.26114,at_least_one_direction_below_36,-1
E01000550,True,1857.8288,retained,2
E01000551,True,282.42084,retained,6
E01000552,True,302.6368,retained,1
E01000553,True,1292.06691,retained,1
E01000554,True,166.41125,retained,6
E01000555,True,153.28221,retained,0
E01000556,True,612.04228,retained,2
E01000557,True,446.33096,retained,6
E01000563,True,229.05405,retained,1
E01000564,True,718.90651,retained,0
E01000565,True,713.20723,retained,6
E01000568,True,2506.63198,retained,6
E01000571,True,575.15581,retained,0
E01000572,False,32.17633,at_least_one_direction_below_36,-1
E01000574,True,123.77473,retained,-1
E01000575,True,287.13992,retained,0
E01000576,True,406.72148,retained,0
E01000577,True,184.02966,retained,0
E01000578,True,637.8408499999999,retained,5
E01000580,True,190.15109,retained,6
E01000581,True,577.03921,retained,6
E01000583,True,1320.2582,retained,2
E01000586,True,4399.43303,retained,2
E01000587,True,74.67496,retained,-1
E01000589,True,299.3169,retained,6
E01000590,True,163.77663,retained,0
E01000591,True,276.61475,retained,6
E01000592,True,688.512,retained,2
E01000594,True,1747.90255,retained,2
E01000595,True,65.22223,retained,-1
E01000596,True,511.57421,retained,0
E01000599,True,481.95512,retained,1
E01000601,True,1443.76706,retained,0
E01000602,True,309.67714,retained,0
E01000603,True,259.35837,retained,4
E01000604,True,100.20177,retained,-1
E01000605,True,479.19986,retained,1
E01000606,True,175.6366,retained,-1
E01000608,True,3353.99918,retained,2
E01000609,True,83.56901,retained,-1
E01000612,True,1078.69104,retained,2
E01000615,True,90.1159,retained,-1
E01000616,True,784.20563,retained,5
E01000620,True,1524.5274,retained,2
E01000621,True,1713.65781,retained,1
E01000622,True,37.875,retained,-1
E01000623,True,451.01589,retained,1
E01000625,True,272.44334,retained,5
E01000626,True,978.87331,retained,2
E01000627,True,506.27988,retained,3
E01000628,True,953.07492,retained,2
E01000631,False,11.4692,at_least_one_direction_below_36,-1
E01000633,True,12446.57072,retained,2
E01000634,True,1581.31869,retained,2
E01000636,True,1426.48229,retained,1
E01000638,True,2122.08226,retained,2
E01000640,True,3105.48633,retained,2
E01000642,True,4354.6457900000005,retained,2
E01000643,True,1616.76842,retained,1
E01000645,False,23.40018,at_least_one_direction_below_36,-1
E01000646,True,130.56477999999998,retained,-1
E01000648,True,71.52219,retained,-1
E01000649,True,246.10875,retained,0
E01000650,True,81.71968,retained,-1
E01000651,True,55.20151,retained,-1
E01000652,False,13.06174,at_least_one_direction_below_36,-1
E01000653,True,68.75483,retained,-1
E01000654,False,5.67416,at_least_one_direction_below_36,-1
E01000655,False,2.09182,at_least_one_direction_below_36,-1
E01000656,True,65.29619,retained,-1
E01000657,True,116.63419,retained,-1
E01000658,False,15.30127,at_least_one_direction_below_36,-1
E01000659,True,123.95952,retained,0
E01000661,True,397.57049,retained,0
E01000662,True,182.44667,retained,6
E01000663,True,88.57392,retained,-1
E01000664,False,22.84735,at_least_one_direction_below_36,-1
E01000665,True,396.41634,retained,0
E01000666,True,177.75207,retained,6
E01000667,True,42.89636,retained,-1
E01000668,True,668.52116,retained,6
E01000670,True,248.65589,retained,5
E01000671,True,245.84976,retained,6
E01000672,True,75.1704,retained,-1
E01000673,True,49.13114,retained,-1
E01000674,True,160.52074,retained,6
E01000676,True,3282.81422,retained,2
E01000677,True,155.70787,retained,0
E01000678,True,208.76599,retained,6
E01000679,True,52.50098,retained,-1
E01000680,False,11.748,at_least_one_direction_below_36,-1
E01000681,False,8.489329999999999,at_least_one_direction_below_36,-1
E01000682,True,89.40791,retained,-1
E01000683,True,75.38329,retained,-1
E01000684,True,37.7614,retained,-1
E01000685,True,51.87781,retained,-1
E01000686,True,247.16772,retained,0
E01000687,True,66.02893,retained,-1
E01000688,False,10.20404,at_least_one_direction_below_36,-1
E01000689,False,25.66272,at_least_one_direction_below_36,-1
E01000690,True,141.88031,retained,0
E01000691,True,160.82573,retained,3
E01000692,True,565.26129,retained,0
E01000693,True,330.93279,retained,0
E01000694,True,48.35371,retained,-1
E01000696,True,382.09266,retained,6
E01000697,True,248.43189,retained,0
E01000698,True,40.88067,retained,-1
E01000699,True,156.72517,retained,0
E01000700,True,39.72807,retained,-1
E01000702,True,256.14648,retained,6
E01000703,True,924.65119,retained,2
E01000704,True,70.61764,retained,-1
E01000705,True,311.1378,retained,0
E01000706,True,470.72908,retained,2
E01000707,True,126.17576,retained,-1
E01000708,True,286.9621,retained,2
E01000709,False,23.75623,at_least_one_direction_below_36,-1
E01000710,True,96.47859,retained,-1
E01000711,False,30.98548,at_least_one_direction_below_36,-1
E01000712,True,160.75361,retained,-1
E01000713,False,33.28164,at_least_one_direction_below_36,-1
E01000714,True,2110.10041,retained,2
E01000715,True,185.63853,retained,0
E01000716,True,62.41227,retained,-1
E01000717,True,136.05841,retained,-1
E01000718,True,95.09148,retained,-1
E01000719,True,56.40028,retained,-1
E01000720,False,8.46923,at_least_one_direction_below_36,-1
E01000721,False,20.74469,at_least_one_direction_below_36,-1
E01000722,True,556.69768,retained,6
E01000723,False,9.898829999999998,at_least_one_direction_below_36,-1
E01000724,False,33.01577,at_least_one_direction_below_36,-1
E01000725,False,15.08185,at_least_one_direction_below_36,-1
E01000726,False,10.6746,at_least_one_direction_below_36,-1
E01000727,True,409.35712,retained,6
E01000728,True,81.93977,retained,-1
E01000729,False,8.64244,at_least_one_direction_below_36,-1
E01000730,True,924.38274,retained,2
E01000731,False,26.60833,at_least_one_direction_below_36,-1
E01000732,True,37.51367,retained,-1
E01000733,False,11.96171,at_least_one_direction_below_36,-1
E01000734,False,12.55685,at_least_one_direction_below_36,-1
E01000735,True,156.9751,retained,0
E01000736,True,51.1057,retained,-1
E01000737,True,118.2298,retained,-1
E01000738,True,244.77013,retained,0
E01000739,False,28.01633,at_least_one_direction_below_36,-1
E01000741,True,948.97074,retained,2
E01000742,True,38.60213,retained,-1
E01000743,True,922.32327,retained,2
E01000744,True,286.30444,retained,0
E01000745,True,431.94225,retained,6
E01000747,True,64.13623,retained,-1
E01000748,False,20.08206,at_least_one_direction_below_36,-1
E01000749,False,14.39884,at_least_one_direction_below_36,-1
E01000751,True,352.30741,retained,6
E01000752,True,138.57345,retained,0
E01000753,True,53.4656,retained,-1
E01000754,True,393.93318,retained,2
E01000755,True,97.99636,retained,-1
E01000756,True,815.31069,retained,0
E01000757,True,99.41204,retained,-1
E01000758,False,1.96414,at_least_one_direction_below_36,-1
E01000759,False,4.59514,at_least_one_direction_below_36,-1
E01000760,True,264.70845,retained,6
E01000761,True,53.99733,retained,-1
E01000762,True,112.40641,retained,-1
E01000763,True,160.06121,retained,-1
E01000764,False,3.2030199999999995,at_least_one_direction_below_36,-1
E01000765,True,556.98286,retained,2
E01000766,True,45.5916,retained,-1
E01000767,True,380.86769,retained,0
E01000768,False,21.03645,at_least_one_direction_below_36,-1
E01000769,True,120.81162,retained,-1
E01000770,True,234.53418,retained,6
E01000771,True,225.78124,retained,0
E01000772,True,55.18738999999999,retained,-1
E01000773,True,42.91185,retained,-1
E01000774,True,61.36273,retained,-1
E01000775,True,359.98998,retained,2
E01000777,True,97.63204,retained,-1
E01000778,True,292.69646,retained,6
E01000779,True,217.91152,retained,0
E01000780,True,115.12913,retained,-1
E01000781,True,372.12319,retained,1
E01000782,True,86.07743,retained,-1
E01000784,True,55.82143,retained,-1
E01000785,True,56.97478,retained,-1
E01000786,False,0.7792899999999998,at_least_one_direction_below_36,-1
E01000787,True,56.36094,retained,-1
E01000788,True,456.09653,retained,6
E01000789,True,100.96614,retained,-1
E01000790,True,4150.11458,retained,2
E01000791,True,68.957,retained,-1
E01000792,False,23.89171,at_least_one_direction_below_36,-1
E01000794,True,63.02842,retained,-1
E01000795,True,40.79129,retained,-1
E01000797,True,158.11252,retained,-1
E01000798,True,195.2825,retained,1
E01000799,True,2643.02722,retained,2
E01000800,False,0.0,at_least_one_direction_below_36,-1
E01000801,True,373.00124,retained,6
E01000802,True,259.2904,retained,0
E01000803,False,33.90369,at_least_one_direction_below_36,-1
E01000804,False,20.9663,at_least_one_direction_below_36,-1
E01000805,True,128.31434,retained,-1
E01000806,True,1196.05763,retained,2
E01000807,True,570.44334,retained,2
E01000808,False,19.69995,at_least_one_direction_below_36,-1
E01000809,True,73.81528999999999,retained,-1
E01000810,False,0.99468,at_least_one_direction_below_36,-1
E01000813,True,118.24076,retained,-1
E01000815,False,8.73669,at_least_one_direction_below_36,-1
E01000816,False,35.42189,at_least_one_direction_below_36,-1
E01000818,False,14.42386,at_least_one_direction_below_36,-1
E01000819,True,444.39943,retained,0
E01000820,True,89.4736,retained,-1
E01000824,True,347.35711,retained,6
E01000825,False,19.43772,at_least_one_direction_below_36,-1
E01000826,False,24.61166,at_least_one_direction_below_36,-1
E01000827,True,210.23366,retained,0
E01000828,True,150.66961,retained,0
E01000830,False,19.31097,at_least_one_direction_below_36,-1
E01000831,False,23.71097,at_least_one_direction_below_36,-1
E01000832,True,185.18882,retained,-1
E01000834,True,42.71004,retained,-1
E01000835,True,606.13881,retained,2
E01000837,False,4.791569999999999,at_least_one_direction_below_36,-1
E01000838,True,99.20906,retained,-1
E01000840,False,34.97544,at_least_one_direction_below_36,-1
E01000841,True,47.19466,retained,-1
E01000843,True,55.44265,retained,-1
E01000844,False,3.77733,at_least_one_direction_below_36,-1
E01000846,True,246.08292,retained,6
E01000847,True,39.83586,retained,-1
E01000848,True,116.07941,retained,-1
E01000849,True,404.94631,retained,6
E01000850,True,1625.94613,retained,4
E01000855,True,4585.3461,retained,4
E01000856,True,2007.34668,retained,2
E01000858,True,759.12966,retained,5
E01000861,True,2483.52384,retained,2
E01000862,True,143.93612000000002,retained,0
E01000863,True,9121.3078,retained,2
E01000867,True,722.06696,retained,2
E01000868,True,84.20178,retained,-1
E01000869,True,620.40696,retained,2
E01000871,True,362.62889,retained,6
E01000872,True,1134.60507,retained,2
E01000873,True,50.53061,retained,-1
E01000874,True,149.18791,retained,-1
E01000875,True,506.82012,retained,2
E01000876,True,2073.2718,retained,2
E01000877,True,356.03609,retained,6
E01000879,True,70.2296,retained,-1
E01000880,True,224.0836,retained,6
E01000881,True,646.43661,retained,2
E01000882,False,25.10024,at_least_one_direction_below_36,-1
E01000883,True,850.89799,retained,2
E01000884,True,375.31038,retained,6
E01000886,True,203.4878,retained,0
E01000887,True,593.8972600000001,retained,6
E01000888,True,307.76835,retained,6
E01000890,True,199.89559,retained,1
E01000895,True,377.61985,retained,6
E01000896,True,60.53522,retained,-1
E01000898,True,1289.12714,retained,6
E01000899,True,234.43496,retained,2
E01000900,True,326.37515,retained,1
E01000902,True,45.87332,retained,-1
E01000903,False,25.37769,at_least_one_direction_below_36,-1
E01000904,True,803.63126,retained,2
E01000905,True,271.4821,retained,6
E01000906,True,530.53443,retained,2
E01000907,False,4.29488,at_least_one_direction_below_36,-1
E01000908,True,60.73379,retained,-1
E01000909,True,589.25631,retained,6
E01000911,False,28.55246,at_least_one_direction_below_36,-1
E01000912,True,668.88734,retained,2
E01000913,True,88.03697,retained,-1
E01000914,True,12141.14954,retained,4
E01000916,True,403.768,retained,5
E01000917,True,177.68345,retained,2
E01000918,True,1567.40919,retained,4
E01000919,True,6280.48821,retained,4
E01000920,True,349.31303,retained,5
E01000921,True,389.4206,retained,5
E01000922,True,637.04883,retained,5
E01000924,True,126.36053,retained,6
E01000925,False,18.79392,at_least_one_direction_below_36,-1
E01000926,True,880.89165,retained,2
E01000927,True,958.04255,retained,2
E01000928,True,833.89922,retained,5
E01000929,True,579.93075,retained,6
E01000930,True,2057.63467,retained,5
E01000931,True,2445.6309,retained,2
E01000932,True,169.29139,retained,6
E01000933,True,2025.26772,retained,2
E01000934,True,188.27008,retained,5
E01000935,True,278.86983,retained,1
E01000938,True,414.16503,retained,5
E01000939,True,4515.76333,retained,2
